cid,name,type,notnull,dflt_value,pk,coverage,na_percent,cardinality_percent
89,F9_10_ASSET_INV_SALE_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,5.6622232958939
90,F9_08_REV_OTH_INVEST_INCOME_TOT,DOUBLE,FALSE,,FALSE,2012-2023,46.0032003152876,12.432232243868
91,F9_10_ASSET_INVEST_SEC_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,18.2411506322033
92,F9_10_ASSET_INVEST_SEC_OTH_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,6.88393434822068
93,F9_10_ASSET_INVEST_PROG_RLTD_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,2.05978315805684
94,F9_04_TAX_EXEMPT_BOND_INVEST_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
95,F9_04_LOB_ACT_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
96,F9_09_EXP_FEE_SVC_LEGAL_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,4.66825795513472
97,F9_08_REV_OTH_FUNDR_DIRECT_EXP,DOUBLE,FALSE,,FALSE,2012-2023,0,6.27915471710231
98,F9_08_REV_OTH_GAMING_DIRECT_EXP,DOUBLE,FALSE,,FALSE,2012-2023,0,1.34636725337066
99,F9_04_LOAN_DTK_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
100,F9_04_TAX_EXEMPT_BOND_ESCROW_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
101,F9_04_COLLEC_ART_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
102,F9_08_REV_MISC_BIZCODE_A,DOUBLE,FALSE,,FALSE,2012-2023,43.1292660987354,0.10061330482623
103,F9_08_REV_MISC_BIZCODE_B,DOUBLE,FALSE,,FALSE,2012-2023,52.9388710586767,0.0808762864214686
104,F9_08_REV_MISC_TOT_A,DOUBLE,FALSE,,FALSE,2012-2022,76.6994787171735,5.29382191671404
105,F9_08_REV_MISC_TOT_B,DOUBLE,FALSE,,FALSE,2012-2022,76.6994787171735,2.54894682685486
106,F9_08_REV_MISC_OTH_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,6.60046556317708
107,F9_08_REV_MISC_TOT_TOT,DOUBLE,FALSE,,FALSE,2012-2023,46.0032003152876,9.57892417715651
108,F9_08_REV_MISC_TOT_C,DOUBLE,FALSE,,FALSE,2012-2022,76.6994787171735,12.8402706973699
109,F9_08_REV_OTH_FUNDR_NET_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,8.01186131486748
110,F9_08_REV_OTH_GAMING_NET_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,1.50025343598251
111,SA_02_TOT_INCOME_NET_UBIZ_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,1.85181603576494
112,SA_03_TOT_INCOME_NET_UBIZ_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,1.13073684003099
113,F9_08_REV_OTH_RENT_NET_TOT,DOUBLE,FALSE,,FALSE,2012-2023,46.0032003152876,5.62220633296524
114,F9_07_COMP_KONTR_NUM_GT_100K,INTEGER,FALSE,,FALSE,2012-2023,0,0.0321858224006755
115,F9_05_NUM_EMPL,INTEGER,FALSE,,FALSE,2012-2023,0,0.300948387004956
116,F9_07_COMP_DTK_NUM_GT_100K,INTEGER,FALSE,,FALSE,2012-2023,0,0.0860478109079285
117,F9_10_ASSET_CASH_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,26.2240009166756
118,F9_10_ASSET_NOTE_LOAN_NET_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,3.66440331973768
119,F9_05_170C_QUID_PRO_QUO_NOTIFY_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
120,F9_09_EXP_OCCUPANCY_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,15.5850174631806
121,F9_09_EXP_OFFICE_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,10.5783339786311
122,F9_04_HOSPITAL_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
123,F9_04_SCHOOL_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
124,F9_04_TRANSFER_EXEMPT_ORG_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
125,F9_10_ASSET_OTH_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,13.9312062713455
126,F9_09_EXP_OTH_EMPL_BEN_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,15.0453393141063
127,F9_09_EXP_OTH_TOT_A,DOUBLE,FALSE,,FALSE,2012-2023,0,19.8839412816745
128,F9_09_EXP_OTH_TOT_B,DOUBLE,FALSE,,FALSE,2012-2023,0,12.9770170603105
129,F9_09_EXP_OTH_TOT_C,DOUBLE,FALSE,,FALSE,2012-2023,0,9.83926429486592
130,F9_09_EXP_OTH_TOT_D,DOUBLE,FALSE,,FALSE,2012-2023,0,7.91212905565994
131,SA_02_TOT_INCOME_OTH_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,7.61884395970277
132,SA_03_TOT_INCOME_OTH_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,4.40701271412969
133,F9_10_LIAB_OTH_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,13.9441608824024
134,F9_09_EXP_OTH_SAL_WAGE_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,19.1889902592272
135,F9_04_ENTITY_DISREG_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
136,F9_10_NAFB_CAP_SURPLUS_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,0.724144512153067
137,F9_10_LIAB_LOAN_OFF_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,1.24378862891681
138,F9_09_EXP_PAYROLL_TAX_TOT,DOUBLE,FALSE,,FALSE,2012-2023,46.0032003152876,16.4154421951684
139,F9_09_EXP_PENSION_CONTR_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,8.03273466000715
140,F9_10_NAFB_RESTRICT_PERM_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,4.63227697907228
141,F9_10_ASSET_PLEDGE_NET_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,11.7130484316345
142,F9_04_POLI_ACT_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
143,F9_05_170C_PREMIUM_PAID_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
144,F9_10_ASSET_EXP_PREPAID_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,8.63452195843066
145,F9_08_REV_PROG_TOT_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,18.6960581855443
146,F9_09_EXP_FEE_SVC_FUNDR_TOT,DOUBLE,FALSE,,FALSE,2012-2023,46.0032003152876,1.74895214254916
147,F9_05_PTST_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
148,F9_05_170C_QUID_PRO_QUO_CONTR_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
149,F9_04_CONSERV_EMT_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
150,F9_05_PTST_PARTY_NOTIFY_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
151,SA_02_PUB_SUPPORT_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,35.1150971577583
152,SA_03_PUB_SUPPORT_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,29.006687863573
153,SA_02_PUB_TOT_L123_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,35.4837014571566
154,SA_03_PUB_TOT_L1_5_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,29.130833178547
155,F9_09_EXP_PAY_AFFIL_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,1.54922551496404
156,F9_05_501C29_RESERVE_MAINT_AMT,DOUBLE,FALSE,,FALSE,2012-2023,0,0.00291934897058282
157,F9_05_501C29_LIC_HEALTH_PLAN_X,VARCHAR,FALSE,,FALSE,2012-2023,9.3910095589805,0.000201370122312212
158,F9_05_501C29_STATE_RESERVE_AMT,DOUBLE,FALSE,,FALSE,2012-2023,0,0.000401410483455137
159,F9_10_ASSET_LOAN_DSQ_PERS_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,0.0906457855365964
160,SA_03_PUB_AMT_PERS_DSQ_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,2.88917020059942
161,F9_05_TANNING_SVC_PROV_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
162,F9_04_CONTR_ART_HIST_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
163,F9_04_CONTR_NONCSH_MT_25K_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
164,F9_04_ENTITY_RLTD_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
165,F9_10_NAFB_EARNING_RETAINED_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,6.2019379368304
166,F9_08_REV_OTH_RENT_LESS_EXP_PERS,INTEGER,FALSE,,FALSE,2012-2023,0,0.137902746997906
167,F9_08_REV_OTH_RENT_LESS_EXP_REAL,DOUBLE,FALSE,,FALSE,2012-2023,0,2.85818860964911
168,F9_08_REV_OTH_RENT_INCOME_PERS,DOUBLE,FALSE,,FALSE,2012-2023,0,0.339994679486501
169,F9_08_REV_OTH_RENT_INCOME_REAL,DOUBLE,FALSE,,FALSE,2012-2023,0,4.89545628877032
170,F9_09_EXP_ROY_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,0.733413445134668
171,F9_08_REV_OTH_ROY_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,1.13814468804384
172,F9_04_GRANT_MT_5K_US_ORG_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
173,F9_04_GRANT_MT_5K_US_INDIV_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
174,F9_04_FUNDR_ACT_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
175,F9_04_GAMING_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
176,F9_04_REP_INVEST_OTH_SEC_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
177,F9_04_REP_PROG_RLTD_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
178,F9_04_REP_LAND_BLDG_EQUIP_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
179,F9_04_REP_OTH_ASSET_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
180,F9_04_REP_OTH_LIAB_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
181,F9_04_PROF_FUNDR_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
182,F9_04_COMP_DTK_YES_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
183,F9_05_DAF_TAXABLE_DIST_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
184,F9_04_DESC_IN_501C3_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
185,SA_02_TOT_AMT_L4_CY_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,35.4752353451419
186,SA_03_TOT_AMT_L6_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,29.1260162527456
187,F9_04_SCHED_B_REQ_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
188,F9_10_LIAB_MTG_NOTE_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,7.05873036783432
189,F9_04_DOA_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
190,F9_04_REP_FOOTNOTE_FIN48_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
191,F9_04_AFS_IND_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
192,F9_04_BIZ_TRANSAC_DTK_ENTITY_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
193,F9_05_NONDEDUCT_CONTR_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
194,SA_02_PUB_VALUE_SVC_GOVT_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,0.797310695728299
195,SA_03_PUB_VALUE_SVC_GOVT_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,0.212127194574974
196,F9_04_PROXY_TAX_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
197,SA_03_PUB_ADD_L7AB_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,4.39544479383375
198,SA_03_TOT_ADD_L10AB_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,6.90108552342285
199,F9_10_ASSET_SAVING_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,23.8457167859282
200,F9_00_TAX_PERIOD_END_DATE,INTEGER,FALSE,,FALSE,2012-2023,0,0.0051818444227845
201,F9_10_NAFB_RESTRICT_TEMP_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,15.0295748296651
202,F9_10_ASSET_TOT_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,35.4399112225978
203,F9_08_REV_CONTR_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,24.927591022564
204,F9_07_COMP_DTK_COMP_RLTD_TOT,DOUBLE,FALSE,,FALSE,2012-2023,58.003579828161,6.32984976968857
205,F9_07_COMP_DTK_COMP_OTH_TOT,DOUBLE,FALSE,,FALSE,2012-2023,58.003579828161,11.2296918840527
206,F9_09_EXP_TOT_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,31.8269979203288
207,SA_03_PUB_GIFT_GRANT_CONTR_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,23.1314250765508
208,F9_10_LIAB_TOT_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,19.3388988288667
209,F9_10_NAFB_TOT_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,32.089118966025
210,F9_10_NAFB_TOT_LIAB_NAFB_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,59.1063069980079
211,SA_01_PCSTAT_SUPPORT_ORG_NUM,INTEGER,FALSE,,FALSE,2012-2023,0,0.00806470153123503
212,F9_07_COMP_DTK_COMP_ORG_TOT,DOUBLE,FALSE,,FALSE,2012-2023,58.003579828161,21.0261610503001
213,F9_08_REV_PROG_TOT_A,DOUBLE,FALSE,,FALSE,2012-2023,0,28.4129652666807
214,F9_08_REV_PROG_TOT_B,DOUBLE,FALSE,,FALSE,2012-2023,0,12.6749739174415
215,F9_08_REV_PROG_TOT_C,DOUBLE,FALSE,,FALSE,2012-2023,0,7.28527184795155
216,F9_08_REV_PROG_TOT_D,DOUBLE,FALSE,,FALSE,2012-2023,0,4.42226631250098
217,F9_08_REV_PROG_TOT_E,DOUBLE,FALSE,,FALSE,2012-2023,0,2.54767935476549
218,F9_08_REV_PROG_OTH_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,2.5762889746772
219,F9_08_REV_TOT_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,32.619309230945
220,SA_02_TOT_SUPPORT_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,35.910035882448
221,SA_03_TOT_SUPPORT_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,29.2797564679089
222,SA_01_PCSTAT_ORG_AMT_SUPPORT,DOUBLE,FALSE,,FALSE,2012-2022,76.6994787171735,3.22866598068282
223,F9_09_EXP_TRAVEL_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,8.11838106043162
224,F9_09_EXP_TRAVEL_ENTMT_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,0.290438730710858
225,F9_04_TAX_EXEMPT_BOND_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
226,F9_10_LIAB_TAX_EXEMPT_BOND_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,1.05643940872966
227,F9_08_REV_OTH_INVEST_BOND_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,0.233584409508758
228,F9_05_4947_TAX_EXEMPT_INT_AMT,INTEGER,FALSE,,FALSE,2012-2023,0,0.00135019889889455
229,SA_02_PUB_TAXREV_LEVIED_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,0.819643715353258
230,SA_03_PUB_TAXREV_LEVIED_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,0.257523071067537
231,F9_05_UBIZ_IMCOME_OVER_LIMIT_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000109475586396856
232,SA_03_TOT_INCOME_UBIZ_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,0.390243973642658
233,F9_10_NAFB_UNRESTRICT_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,36.2906460044878
234,F9_10_LIAB_NOTE_UNSEC_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,3.5768228506202
235,F9_05_COMPLY_BACKUP_WITHHOLD_X,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000145967448529141
